hash,semester,instructors,is_author,author,date,title,comment_content,comment_teaching,comment_grading,comment_workload,rating_content,rating_teaching,rating_grading,rating_workload,has_midterm,has_final,has_quiz,has_assignment,has_essay,has_project,has_attendance,has_reading,has_presentation,upvote_count,vote_count,voted,is_upvote,comment_count,attachments
NUALmUNOhqXdX6vZUr3gn5yzucimfY6r,2024-25 Spring,"[{'id': 112, 'name': 'LI, Bo', 'rating': 1}, {'id': 113, 'name': 'CHEN, Kai', 'rating': 0}]",False,cplam,"Jun 04, 2025",Exam above UQ 2-3 marks A already !!!,"Midterm exam topics:<br />Chapter 1: Introduction and Basics of OS<br />Chapter 2: System architecture<br />Chapter 3: Process (PA1)<br />Chapter 4: Thread<br />Chapter 5: CPU scheduling (PA2)<br />Chapter 6-7: Synchronization<br /><br />Final exam topics:<br />Chapter 8: Deadlock<br />Chapter 9: Memory management<br />Chapter 10: Virtual memory (PA3)<br />Chapter 11: Secondary storage<br />Chapter 13-14: File systems and implementation<br />Chapter 17: Protection<br /><br />For Synchronization may be tested in Midterm or Final, depends on semester. This semester the contents of Midterm and Final are different. <br /><br />Contents can help you to develop basic knowledge of operating system,<br /><br />I think the lecture notes are not good. <br />There is some outdated things. <br />Also the organization of lecture notes are very bad. They are used for last few decades, when some new things invented will just add without linking the main ideas. I can see that one concept may split into many pages.<br />For example the interrupt, it appears in Ch1 but it will be related to process state in Ch3, performance in Ch4-5, etc. <br />You need to beware that as exams, especially midterm exam, will ask you some definitions in short questions. You will get point deduction if you miss some detailed points related to the question.","Professor Chen teaching is not that good. He just reads out the ppt with his extremely boring sound. His tone is full of &quot;Ummm&quot;, &quot;You know...&quot;. I fell asleep easily.<br /><br />For another Professor Li Bo, I watched his video and find his teaching is ok la.<br /><br />Before the last lecture he encourage us to attend his lecture. I think many of my classmates didn&#039;t attend the lecture...<br /><br />Tutorial is quite useful as it will provide some exercise to help you to consolidate the concepts and help you to do the HW. Although some TA just read out the slides, it is quite useful at all.<br /><br />I really encourage you guys to join the IA Chung Peter&#039;s tutorial. He will use up entire 2-hours to give you exam type exercises, analysis some difficult and tricky problems in the past papers, also introduce the three PAs. I think his tutorials is very useful.","Grading Scheme<br />HW*4 (20%)<br />PA*3 (30%)<br />Midterm Exam (20%)<br />Final Exam(30%)<br /><br />HW1<br />Mean: 94.4<br />Median: 98<br />High: 100<br />Upper Quartile: 100<br />Low: 0<br />Lower Quartile: 93	<br /><br />HW2<br />Mean: 94.55<br />Median: 98<br />High: 100<br />Upper Quartile: 100<br />Low: 0<br />Lower Quartile: 94.25	<br /><br />HW3<br />Mean: 94.83<br />Median: 98<br />High: 100<br />Upper Quartile: 100<br />Low: 0<br />Lower Quartile: 94<br /><br />HW4<br />Mean: 95.18<br />Median: 100<br />High: 100<br />Upper Quartile: 100<br />Low: 0<br />Lower Quartile: 95.25	<br /><br />PA1: Simplified Linux Shell<br />Mean: 90.15<br />Median: 100<br />High: 100<br />Upper Quartile: 100<br />Low: 0<br />Lower Quartile: 91.67<br /><br />PA2: Simplified Linux Completely Fair Scheduler (CFS)<br />Mean: 95.78<br />Median: 100<br />High: 100<br />Upper Quartile: 100<br />Low: 0<br />Lower Quartile: 100<br /><br />PA3: Page Replacement Algorithms<br />Mean: 94.88<br />Median: 100<br />High: 100<br />Upper Quartile: 100<br />Low: 0<br />Lower Quartile: 96.88<br /><br />Midterm Exam<br />Mean: 67.47<br />Median: 71.5<br />High: 96<br />Upper Quartile: 81<br />Low: 0<br />Lower Quartile: 55.63<br /><br />Here is my score:<br />HW1: 100/100<br />HW2: 99/100<br />HW3: 94/100<br />HW4: 100/100<br />PA1: 100/100<br />PA2: 100/100<br />PA3: 100/100<br />Midterm: 82.5/100<br />Final: 85/100<br />Total: 91.65%<br />Grade: A<br /><br />I think the overall grading is very good as the instructors maximize the A-range and make their effort to push up your sub-grade. <br />Just above UQ for few marks can have A grade, not A-. Even you have a bit lower than UQ can also have A- if your daily assignment is excellent. My friend say that the B-range even larger, if you really fried in one of the exams (almost LQ) can also have B/B-.<br /><br />But need to beware that this course is full of CSE students which make this course very competitive. The contents are not very difficult, in additional of open book exam will make the mean to be very high, also the SD is very small. You will totally be in disadvantage if you (probably &gt;=1 subgrade lower than deserved)<br />1. Get low score in ANY of HW/PA.<br />2. Perform bad in exam due to some other factors such as you slept not well or the questions are not your cup of tea etc.<br />3. Lag behind in process.<br />4. Get many careless mistakes.<br /><br />From Midterm Exam, there is some tracing problem related to CPU scheduling, you need to apply many algorithms to find what CPU done in almost 50-100 time units! You may easily get careless mistakes.<br />For Final Exam, there are even more tracing problems, for example this:<br />MC10. Consider the following page access reference string: <br />1 2 3 4 2 1 5 3 4 2 5 3 4 6 7 0 3 6<br />7 1 8 3 6 1 8 9 2 3 1 2 8 1 0 8 3 1 2 8 7 and assume that 4 frames are allocated to the process.<br />Using the Least Recently Used (LRU) replacement algorithm, determine the total number of<br />page faults that will occur for this reference string.<br />A) 23<br />B) 24<br />C) 25<br />D) 26<br />You really need to do many tracings (this problem 39 times &gt;.&lt;) and computation, really need to be careful.<br /><br />This leads that I am stressed and cautious in the whole semester qwq. I can see that some classmates overall only lower than me by 2 marks yields an A- or even B+. Only small difference will lead to a sub-grade.","I think quite difficult as the lecture covers many concepts. You need to understand and memorize all the concepts within one class like life science. This is very time consuming.<br /><br />Also the PA1 should be bewared. As it is related to some concepts of linux command and C programming. Which we are not familiar with and it us and it is different from C++ that we learnt before. You may need to attend all the first few labs tutorial and study the related notes twice as tutorials will not cover many details about C programming.<br /><br />For PA2 and PA3 is very easy, I just take one hour and three hours to do that. Just implement some simple algorithms taught in lectures in coding. Also the HW is not difficult at all. I may need to spend little time for double-checking.<br /><br />I think the main workload is PA1 and deal with the lecture materials.",3,4,4,2,True,True,False,True,False,False,False,False,False,1,1,False,False,0,[]
gK5yTdqvnbcab493LbeE17XbGLK5abBI,2024-25 Fall,"[{'id': 1984, 'name': 'ZHANG, Junxue', 'rating': 1}]",False,GCH,"Jan 20, 2025",Good Teaching,Chapter 1: Introduction and Basics of OS<br />Chapter 2: System architecture<br />Chapter 3: Process (PA1)<br />Chapter 4: Thread<br />Chapter 5: CPU scheduling (PA2)<br />(Until here midterm)<br />Chapter 6-7: Synchronization<br />Chapter 8: Deadlock<br />Chapter 9: Memory management (PA3)<br />Chapter 10: Virtual memory<br />Chapter 11: Secondary storage<br />Chapter 13-14: File systems and implementation<br />Chapter 17: Protection<br />(Post midterm enters in final),"I really liked Professor Zhang, he is one of my best professors this term. Energetic even early in the morning, with a smile in his face while explaining concepts, while giving useful comparisons and examples to explain algorithms or mentioning real world applications.<br /><br />One of the TAs, Peter, also explains very &quot;exam preparation&quot; focused and does it well.","Most PA and HW have really high average, so you just need to try to do good in the exams.","The workload is not low but not the highest either. Everything is individual, no group or pair assingnments. First PA I believe to be the most time consuming. The HW are not difficult, but there are several and you just need to take some time to review the past weeks content to do it. But I think the HK is very useful as it is the kind of questions that are later asked in the exams and they cover the material pretty well so its a good way to keep up with what is being taught.",4,5,3,3,True,True,False,True,False,True,False,False,False,1,1,False,False,0,[]
Tlly3B97jtTyXFDF2LHDuhAWTsiNSMe9,2018-19 Fall,"[{'id': 113, 'name': 'CHEN, Kai', 'rating': 0}]",False,2dfgd4fghhjsdf,"Jan 23, 2019",Grading Sucks,"This course is mainly discussed and focus on the software layer and the Operating System:<br /><br />Topics included:<br />1. Introduction<br />2. System Structures<br />3. Process Concept<br />4. Multithreaded Programming<br />5. Process Scheduling<br />6. Process Synchronization<br />7. Deadlocks<br />8. Memory Management<br />9. Virtual Memory Management<br />10. File System<br />11. Implementing File System<br />12. Mass Storage Systems<br /><br />The course and lecture notes are based on the greatest reference book - Operating System Concepts, I suggest you should buy it and take a look.","The Lecturer and TA are often speaking the same word exactly on the PowerPoint slide all the time, the teaching may not be that useful.<br /><br />P.S. I don&#039;t think you need to go to the Lecture and Lab, it&#039;s useless,<br />you only need to memorize all things and you will be able to have the good grade. :P",The Grading is completely sucked and ridiculous at all time.<br /><br />Grading Scheme:<br />Assignments: 20%<br />Project Assignment 1: 10%<br />Project Assignment 2: 15%<br />Mid-term Exam: 20%<br />Final Exam: 35%<br />Total: 100%<br /><br />My Result on the course:<br />Homework 1: 100 / 100<br />Homework 2: 99 / 100<br />Homework 3: 97 / 100<br />Homework 4: 98.5 / 100<br /><br />Project 1: 100 / 100<br />Project 2: 100 / 100<br /><br />Mid-term: 69 / 100<br />(Mean: 80.6)<br />Final: 63 / 100<br />(Mean: 75)<br /><br />Final Grade: C,"The workload of the course is not that high and hard. Only 4 Homeworks and 2 Project Assignments.<br /><br />Homeworks are very easy to find the answer on the lecture notes, including some Mulitple Choice questions and few Short questions.<br /><br />Project Assignment is coding in C &amp; C++ Language and quite easy if you are not familiar with the syntax, you should Google it.<br /><br />You need to explain the coding, result and the phenomenon, also known as the report in each Project Assignment, I think that part may be troubling you.",4,2,1,4,True,True,False,True,False,True,False,False,False,3,5,False,False,0,[]
wwDmTHioCGGkL0lkQAUw9iQIazl8nzqs,2017-18 Spring,"[{'id': 112, 'name': 'LI, Bo', 'rating': 0}]",False,manselrian,"Jun 05, 2018",,"Contain some outdated information.&nbsp;&nbsp;It devoted half a chapter on very simple disk scheduling algorithms when SSDs are massively gaining market share from HDDs in recent years.&nbsp;&nbsp;&nbsp;The information about CPUs seem outdated too.&nbsp;&nbsp;<br /><br />This course doesn&#039;t really gives you much insight/understanding about OS, its valuable content is around 1.5 credits.","Lecture notes were not designed by the lecturer, but they are messy and non-systematic.&nbsp;&nbsp;Small pieces of information are all over the place, with 1-2 sentences of description.","Did not check with many to see the overall grading, but the mean grade seems low in general.","Very light workload, 4 homeworks with 2 &quot;programming project&quot;.&nbsp;&nbsp;<br />The homeworks are mostly essay type question, fairly easy.&nbsp;&nbsp;<br />Ironically and sadly, there are also essay type questions in the programming assignments too.&nbsp;&nbsp;And I think most students type more words on those short questions than actual codes.&nbsp;&nbsp;<br />The good side is that the course won&#039;t be that intensive, but you won&#039;t learn much either.",1,3,3,4,True,True,False,False,False,True,False,False,False,1,1,False,False,0,[]
JgP3U3X54m1Tp8K8m2SsITww9JMlGfAf,2015-16 Fall,"[{'id': 112, 'name': 'LI, Bo', 'rating': 1}]",False,hamster,"Jan 25, 2016",,只背概念，冇機會落手實踐的一科<br />建議exchange時讀比較好,Li Bo份人幾好，教書麻麻<br />呢科每個sem都幾乎係Li Bo教都冇選擇<br />不過15-16Spring換左人<br />唔知係同爛grade有關係<br />定係同銅鑼灣書店有關係呢,因為只要有背書就識，唔算難<br />導致好多人都差唔多分<br />成個grading system都爛晒<br />以我認識既人作統計<br />90.X% - A<br />88.X% - B+<br />86.X% - B<br />83.X% - C+<br />66.X% - C-<br />總結1.X%一個sub grade<br />祝大家好運,共4份written assignment，每份都幾花時間做<br />project要寫code，但好簡單好快做完<br />整體唔算太多野做,3,4,3,4,True,True,False,True,False,True,False,False,False,2,3,False,False,0,[]
BuGK2vzY5CYiIWkqcSxnE93BoDUUugUg,2025-26 Fall,"[{'id': 1843, 'name': 'LI, Mo', 'rating': 1}, {'id': 112, 'name': 'LI, Bo', 'rating': 1}]",False,Matthew YU,"Feb 12, 2026",Okayish OS course,Teaching is based on Dinosaur book. But some sildes are not well organized.,"Teaching is Okay. But some TAs are kind of mean when you argue with them. They are very harsh about grading. Moreover, the teaching team won&#039;t even bother to book a venue for paper check sessions. This means that students have to do paper check on a really chaotic corridor outside the office.",Grading is not bad. It seems like reaching 25% A range.,Workload is high if you aim at A range. You have to manually run many algorithms learnt in the exam.,3,3,4,3,True,True,False,True,False,False,False,False,False,0,0,False,False,0,[]
BtiHYdNpVww6mfb5uoIlrKtmCVGgEVT8,2024-25 Fall,"[{'id': 112, 'name': 'LI, Bo', 'rating': 1}]",False,RachelDey,"Jan 25, 2025",,"Mainy about the operating system structure, disk scheduling and processes.","Very good teaching, videos are available to review. The teachers have many experience, TA is very good.","The exams are not difficult but also not easy to get high scores, if lower than the median, you cannot get B. If you reach the average, you many also cannot get the B grade.",The assginments are easy if you are familiar with the contents and it mainly needs your memory. The programming assginment is little challenging and it needs the C basic.,4,5,3,4,True,True,False,True,False,True,False,False,False,0,0,False,False,0,[]
bFZI89Ik1KXUypMleXwDDfCqomwDM0IR,2024-25 Fall,"[{'id': 1843, 'name': 'LI, Mo', 'rating': 1}]",False,bryanyuen05,"Jan 23, 2025",,"In general, the content was pretty interesting to me.<br />You can probably find an overview of the contents in other reviews so I won&#039;t be doing that here. It was quite tough to follow at the start as it was more factual than understanding, but as time went on it definitely became better.","LI, Mo was probably the best instructor out of the 2 instructors that I tried. He gave some pretty good examples when explaining rather confusing topics such as synchronization.<br />Highly suggest those taking this course to attend the tutorials held by Peter. It definitely helps with understanding the content better as well as the PAs.","Grading was pretty good. Just make sure to get full marks for PAs, for which solutions can be found online.<br />As for the homework, some answers to questions are not that obvious so definitely discuss with your friends before handing it in. <br />For me personally, the exams were not crazy tough but time was VERY tight.",Decent workload. The first PA was tough but the following PAs get easier in my opinion.,5,5,4,4,True,True,False,True,False,True,False,False,False,0,0,False,False,0,[]
ERLqNvdb7PJqYkfQat0sWHhlH4R536US,2024-25 Fall,"[{'id': 1843, 'name': 'LI, Mo', 'rating': 1}]",False,Ziyan Huang,"Dec 14, 2024",,"This is an introductory course on operating systems. The topics will include the basic concepts of operating systems, process and threads, inter-process communications, process synchronization, scheduling, memory allocation, page and segmentation, secondary storage, I/O systems, file systems, and protection. It contains the key concepts as well as examples drawn from a variety of real systems such as Microsoft Windows and Linux.","Professor Li is excellent at teaching as a new professor. He always gives us some interesting examples in the difficult concepts and always say“ for example,...”. There are also funny interactions(like calling students to write number on the paper mimicking the process in the OC process) and communications in the class.",Assessment Item	Contribution (%)<br />Midterm Exam	20%<br />Final Exam	30%<br />Homework	20%(5% each)<br />Projects	30%(10% each),"There will be 3 project assignments (PAs): Linux Shell, MLFQ, and Simplified Memory Management. The code skeletons are well-designed and students just need to finish the main part and check the logic with the given inputs and outputs files, and some hidden tests should also be considered during the homework.<br /><br />The mid-term and final exams do not have any content overlap. Besides, the question type and order follow the previous exam papers. The homework is also similar to the exams.",5,5,4,3,True,True,False,True,False,False,False,False,False,0,0,False,False,0,[]
fRJAsph5DTTgvIwkKsJUnSSYOYkq2YXS,2023-24 Fall,"[{'id': 112, 'name': 'LI, Bo', 'rating': 1}]",False,MichaelY,"Aug 27, 2024",,"It covers a wide range of topics, but the material is a bit outdated. While it&#039;s not essential to delve deeply into every detail, it&#039;s important to have a broad understanding of the concepts. The exam is open book, so you can rely on your notes and textbook during the test.","The instructor passionate about the subject. He explain concepts clearly and patiently, providing examples to illustrate key points. No attendance required.","The grading is fair and reasonable. As long as you follow the tutorials and homework assignments, and practice with past exam papers, you should be well-prepared for the exams. The exam questions are very similar to past papers, so practicing with them is highly recommended.",The workload is manageable. The assignments are designed to reinforce the concepts covered in class and are generally achievable within a reasonable timeframe. Most assignments can be completed within one to two hours.,4,4,4,5,True,True,False,True,False,False,True,False,False,0,0,False,False,0,[]
MJlGXBV2EmQC5NBuGE5iriGULmyCm5Hn,2023-24 Fall,"[{'id': 762, 'name': 'WANG, Wei', 'rating': 1}]",False,oskcc,"May 23, 2024",,The content is kind of hard but still understandable,"The overall teching style of Wei is good, where he delivers great lectures","The graing is kind of harsh, espoecially for PG students. It seems thay everyone in the course is very comptitive.","I would say the workload is pretty ok when there is no exams. We only have 4 hws and 3 code assignments, which is pretty trivial and easy.<br /><br />However, it really does take u a long time to prepare for thr exams. Otherwise, you might easitly get a below avg grade on the course.",5,5,5,5,True,True,False,True,False,False,False,False,False,0,0,False,False,0,[]
L3Wir8eYC4VYBn3cHfQa7NhO39nlxRQA,2022-23 Fall,"[{'id': 112, 'name': 'LI, Bo', 'rating': 1}]",False,Jeffreylaw,"Dec 15, 2022",COMP3511 2022-23 Fall,Topics:<br /><br />Chapter 1: Introduction<br />Chapter 2: Operating System Structures<br /><br />Process and Thread: <br />Chapter 3: Processes<br />Chapter 4: Threads and Concurrency<br />Chapter 5: CPU Scheduling<br />Chapter 6: Synchronization tools<br />Chapter 7: Synchronization examples<br />Chapter 8: Deadlocks<br /><br />Memory and Storage<br />Chapter 9: Memory Management Strategies<br />Chapter 10: Virtual-Memory Management<br />Chapter 11: Mass Storage Systems<br />Chapter 13: File-System Interface<br />Chapter 14: File-System Implementation<br /><br />Security and Protection<br />Chapter 17: Protection,"Didn&#039;t attend many lecture, but Prof. Li are willing to reply email if we have questions.<br /><br />TA Peter is quite good, he taught the lab very clearly. He is also a funny guy. Not boring at all in his lab.","Midterm Exam: 20%<br />Final Exam: 30%<br />Homework: 20%<br />Project: 30%<br /><br />Total 4 HW and 3 PA. Homework and Project are not too hard, so the mean is very high.<br /><br />Midterm covered Ch.1-7. Open-book, this semester mean is ~77.<br /><br />Final Exam covered only the topics after midterm, open-book. This semester mean is ~70.","2 Lectures a week. (80mins/Lecture)<br />9 Labs/Tutorials (80mins/Lab) in total. No need to take attendence, online mode with video recording.<br /><br />4 Credit course. A lot of content to study, required many hours to read the lecture notes. But lecture is not very necessary, I just attended in the first 2 weeks. Reading the lecutre notes is for doing HW, if you have anything not clear, you may need to watch the video of Lab.<br /><br />Labs are not very important, but those labs for doing PA is useful, suggest not to skip.",3,4,4,2,True,True,False,True,False,True,False,False,False,0,0,False,False,0,[]
z1UrAnW4qxK35ch0Rq0BB4ijH9Q5napi,2021-22 Spring,"[{'id': 112, 'name': 'LI, Bo', 'rating': 1}]",False,just another,"May 31, 2022",,"cover most of important topics in OS, including process, memeroy, disk managment, cpus","teaching is OK, the slides and tutorial is fine. but you need read carefully for all the topics.","very bad grading, too many people got C level. <br />including homework, mid term, projects and finals. <br />the project is the most easy part in this course.<br />the homework is not that easy but the exam is something like the problem in homework.","4 homeworks with 3 projects, workload is fine but too many content. very like middle school homework.",4,4,2,3,True,True,False,False,False,False,False,False,False,0,0,False,False,0,[]
PG3TAQHB6sMMxUkiyVyGrKJmuTVQAm1h,2021-22 Spring,"[{'id': 112, 'name': 'LI, Bo', 'rating': 1}]",False,DrainGang,"May 27, 2022",Memorization Game,"1. OS structures<br />2. Process<br />3. Threads and Concurrency<br />4. CPU Scheduling<br />5. Synchronization<br />6. Deadlock<br />7. Memory management Strategies<br />8. Virtual Memory Management<br />9. Mass Storage Systems<br />10. File-System Interface and Implementation<br />11. Security and Protection<br /><br />Basic introduction to Operating System concepts, individually speaking, they are pretty easy to understand, however, there&#039;s a huge amount of topics covered over the semester, making this pretty difficult to get through.","Professor Li is pretty decent although he mostly repeats what&#039;s on the lecture slides, he does go through some examples which helps a lot. He also encourages students to ask question and sends us emails to elaborate on certain topics. Online semester also means you can just watch the lectures at 2x speed later. Feel free to attend or not.<br /> <br />Some topics are covered a bit messily, such as deadlock and banker&#039;s algorithm, mostly due to a lack of visualization. However for these you can simply go on youtube and learn them yourself.<br /><br />For the labs, I skipped all of them since it&#039;s just the TA going over the notes again, however you should look at the tutorial slides as some of the example questions come up again in the homework and exam.","4 assignments (20%, 5% each): some MCQs where you can copy the answers off the lecture slides, and then calculation questions.<br />Averages are high for all other than the 3rd homework where most people struggled with the synchronization problems (including me).<br /><br />3 Programming assignments (30%, 10% each): Implement a simple version of concepts mentioned in class (pipes, scheduling and memory allocation for this semester), all 10 test cases are given, and to be honest they are quite easy. <br />Averages are very high, with a majority of students getting full marks.<br /><br />Midterm (20%): Open book, open notes, 20 MCQs, and then calculation questions. The MCQs just require you to search through the slides (you are allowed to search within the PDF). For the calculation problems going over the past papers and the homework questions helps a LOT, you would know what and how they are going to ask since there&#039;s not much to ask. MUST NEED TO BE CAREFUL! Simple addition mistakes can lose you a lot of easy marks.<br />Averages are pretty high (67/100)<br /><br />Final (35%): Same as midterm, 20 MCQs, and then calculation problems, only covers the latter half of the semester. Again going over the past paper and homework means you would know what is going to be asked. MUST NEED TO BE CAREFUL! Simple addition mistakes can lose you a lot of easy marks, particularly on the final since page replacement and disk scheduling questions are very easy to be careless on.<br />Averages are also high (69/100)<br /><br />Overall it&#039;s more important for you to be careful rather than knowing the material well, so I don&#039;t think the assessment is very good, with 10~% over mean I got an A-.","Surprisingly low for COMP standards.<br /><br />Assignments take an hour or two to finish, if you are stuck Google helps as people ask similar questions online.<br />Programming Assignments takes around half a day to finish, not much code has to be written. (200 lines at most maybe?)<br /><br />While the exams are open note and open book, it is still important for you to study them such that you can find the related information during the exams. Doing the past papers and going over the homework questions again is a must since they are so similar to the exam.",4,4,4,5,True,True,False,True,False,True,False,False,False,0,0,False,False,0,[]
OgZrHddTb70TGW3cHoa9rXnYWaZapBkh,2021-22 Fall,"[{'id': 110, 'name': 'ZHANG, Charles Chuan', 'rating': 1}]",False,agoti,"Jan 22, 2022",&quot;General Studies&quot; for COMP students?,"As described, the course teaches concepts and approaches to OS design, such as:<br />- Kernel structures<br />- Multiprogramming / concurrent execution of programs<br />- Multithreading and concurrent data access problems<br />- Data synchronization and deadlocks<br />- Memory allocation and virtual memory<br />- Secondary storage mechanisms&nbsp;&nbsp;<br />- File system designs<br />- Resource access control<br /><br />Some parts of this course feels like an extension of some Secondary School ICT topics that were quickly skimmed through (e.g. Purpose of OS, HDD mechanisms), but most of these are probably some supposedly &quot;common sense&quot; for COMP-related students.<br /><br />A bit more focus are put on these (because they are easier to test? lol):<br />- Process Scheduling Policies<br />- Memory Swapping Policies<br />- (HDD) Disk Reading Policies<br />- Fork and Pipes<br />- Data synchronization<br />- Deadlock detection algorithm / Banker&#039;s algorithm","Charles tries his best to make this course as appealing as possible. Like mentioned by the other review, he made an anonymous &quot;complain board&quot; (sic) for ways to improve the teaching, and he also tried to make students (at least f2f ones) actively revise by setting up bonus questions (which started as giving bonus course points but was scrapped due to complaints of unfairness for non-f2f students).<br /><br />I don&#039;t know how this course previously went, but judging by the slides (which Charles couldn&#039;t really do anything with) there&#039;s probably some improvement (e.g. skimming through the more &quot;trivia&quot; parts like how actual OSes implement some of the concepts). It is still a bit hard to revise properly because of that though.<br /><br />Labs? What are those?","...I&#039;m not sure.<br /><br />The previous reviews all mention about this course being memorization only, so I guess it has been changed (mostly by allowing open-notes). It now depends on how careful you are with MCs, calculations and filling tables. <br /><br />Feels like it is very easy to lose points in both written assignments and exams due to carelessness (esp MCs), and those carelessness will very easily accumulate to a lower grade or something.<br /><br />I lost a lot of points in finals due to carelessness (and sleeplessness due to spending all time on other courses and only the night before the exam studying this course) and that alone probably net me a drop by one grade.<br /><br />As for range? I don&#039;t know. Didn&#039;t even remember my own score. Check out the other review on Charles, but I&#039;m guessing A+ is like &gt;95 based only my estimation of my own score.<br /><br />Based on that data though, probably the curve is really squeezed in the high 80-100, confirming my &quot;a little bit of carelessness spoils your grade&quot; theory.","It&#039;s not much. <br /><br />4 written assignments,<br />2 &quot;projects assignments&quot; which are implementations of things taught in class (much easier than, say, COMP2012).<br /><br />I don&#039;t know what&#039;s the correct amount of workload to be put into exams, but I guess being clear about the concepts (coffee questions are a good reference) + getting used to the &quot;easier to test?&quot;-type questions mentioned in the Content part is good enough. The exam is open-note so there is not much to memorize.",4,4,3,4,True,True,False,True,False,True,False,False,False,0,0,False,False,0,[]
qiEakNHXc0uQasF7W8B6b3e6Nw5GpY2W,2018-19 Fall,[],False,dominic123,"Jan 23, 2019",,"The content is a bit easy. It covers some topics of computer organization,including:<br />1.Basic OS concept<br />2.System architecture<br />3.Process and thread<br />4.CPU scheduling<br />5.Synchronization<br />6.Deadlock<br />7.Memory management<br />8.Virtual memory<br />9.File system<br />10.Secondary storage and I/O",The teaching is fair.The instructor is very helpful. You can always ask question at the lecture.,"The grading is harsh because the mean is very high.The grading is as follow:<br />1.4 homework, 5%each.<br />2. 2 projects.One is 10% and the other is 15%.<br />3.Mid term exam - 20%<br />4. Final exam - 35%",The workload is not very high. The assignments and projects have plenty of time to be finished.,5,5,4,3,True,True,False,True,False,True,False,False,False,0,0,False,False,0,[]
T8s2WOpigupFb4rqRwPCqByax6djld2k,2017-18 Fall,"[{'id': 112, 'name': 'LI, Bo', 'rating': 1}]",False,Henry Wu,"Jan 23, 2018",,"Principles, purpose and structure of operating systems; processes, threads, and multi-threaded programming; CPU scheduling; synchronization, mutual exclusion; memory management and virtual memory; device management; file systems, security and protection<br /><br />many concepts, it is hard for me to understand them. don&#039;t know do what.",didn&#039;t do to the lectures because it is very boring,assignments: 20%<br />midterm:20%<br />final:35%<br />projects:25% <br /><br />Finish all the assignments and projects then you will have a fair grade.,4 assignments<br />2 projects<br />1 midterm + 1 final<br /><br />just google the questions if you don&#039;t know how to do the assignments and projects.,4,3,4,4,True,True,False,False,False,True,False,False,False,0,0,False,False,0,[]
772hNLiaIFXlhLBSoL9G8T5Lc0DxjXgW,2017-18 Fall,"[{'id': 112, 'name': 'LI, Bo', 'rating': 1}]",False,harrier,"Jan 10, 2018",don&#039;t expect OS course in UST :/,"Content is basically same through out 20+ yrs, same with general OS course, concurrency, parallelism, file system, memory, task scheduling etc...<br /><br />Personally I have background knowledge so I can accept it pretty fast (as I have experience in software exploitation), but could be hard to beginners (?) because of teaching.","Lecturer taught this course for over 20 years.<br />(but no one do related research in UST so good quality teaching is not expected :/)<br /><br />Go to a few lectures in the beginning, feels boring :/ and mostly just follow the slides<br /><br />Seems no one listen to lecturer in class....<br /><br />I revise and learn new (?) concept by the slides, homework and pastpaper only.","Homework: 20% (@5%)<br />Project: 25% (10% &amp; 15%)<br />Midterm: 20%<br />Final: 35%<br /><br />^Copied from other review<br /><br />Homework purely from question database, can &quot;check&quot; solution beforehand.<br />Project is simple and trivial, most people get full<br />Midterm and final can purely revise by reciting slides and past paper, and understand all concept that will be examined.<br /><br />All marks are public released.<br /><br />midterm = 9x/100<br />final = 97/100<br />overall = 96.x/100<br />Got overall third in the class and get A+, but have heard the A range is extremely narrow (rank 4x =~89% overall= B+) , so be careful :/","Homework and Project only, need time to do but simple enough.",4,3,3,4,True,True,False,True,False,True,False,False,False,0,0,False,False,0,[]
K4lDRCLePXYK0B0kaM86Ooj8e6tN70Vu,2017-18 Fall,"[{'id': 112, 'name': 'LI, Bo', 'rating': 1}]",False,Thomas_Wong,"Dec 07, 2017",,"This course introduces the use and composition of the operating system. From Operating System Structures, to topics on Processes and Threads and also Memory and Storage Management.<br /><br />The course contents may require both understanding of the concepts and also memorizing of the related contents, which students who are not good at memorizing&nbsp;&nbsp;may need more time and effort.<br /><br />The course covers topics which provides a deeper understand to computers, which could benefit software developers to improvise when developing software. Without this understanding of the operating system, code and program can still be written but this course surely would improve the scope of consideration during planning and developing of software.","The powerpoint summarize the contents but is not easy to understand the concepts simply by reading the slides. (It is possible but takes time) The textbook of the course has some more additional explanations and examples. It would be useful if certain concepts cannot be understand by just reading the powerpoint silides.<br /><br />Prof LI has been teaching this course for a while, he is familiar with the content and concepts of the course. He explains the concepts in a detail and understandable way, not just by reading out the slides. (i.e. he tells the concepts by his own words and understanding) Therefore, I think his lecture would help a lot understanding the contents, if compared to reading from the powerpoint slides only.",The grading scheme of the course is:<br /><br />20% -- 4 written assignments (5% each)<br />25% -- 2 programming assignments (10% + 15%)<br />20% -- Midterm Exam<br />35% -- Final Exam<br /><br />- no attendance is taken<br />- all assignments are individual assignments<br />- exams are closed-book,"Workload of the course is quite heavy. (refer to the &quot;grading&quot; section)<br /><br />Written assignments are roughly 10MC questions and few pages of short questions. The assignments are not very difficult but takes time to complete.<br /><br />Programming assignments are C++ programs involving the use of Nachos.<br /><br />Revision or/and pre-study outside class would help really understanding the concepts, which may also make the workload of the course.",3,4,3,2,True,True,False,True,False,False,False,False,False,0,0,False,False,0,[]
